"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	12	284704	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	53	280068	18.9
	"South Carolina"	"45"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	18	317733	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	26	304550	8.5
	"South Carolina"	"45"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	17	258099	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	11	172669	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	54	294026	18.4
	"South Carolina"	"45"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	35	278712	12.6
	"South Carolina"	"45"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	28	305991	9.2
	"South Carolina"	"45"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	16	265876	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	54	300271	18.0
	"South Carolina"	"45"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	10	277168	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	52	274168	19.0
	"South Carolina"	"45"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	11	318674	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	40	305777	13.1
	"South Carolina"	"45"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	20	276745	7.2
	"South Carolina"	"45"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	11	185016	Unreliable
	"South Carolina"	"45"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	59	303679	19.4
	"South Carolina"	"45"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	13	276978	Unreliable
	"South Carolina"	"45"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	62	274891	22.6
	"South Carolina"	"45"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	31	302757	10.2
	"South Carolina"	"45"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	13	279607	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	11	296097	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	70	304836	23.0
	"South Carolina"	"45"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	15	277631	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	46	274664	16.7
	"South Carolina"	"45"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	36	300267	12.0
	"South Carolina"	"45"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	18	284185	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	10	208756	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	51	312767	16.3
	"South Carolina"	"45"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	58	276866	20.9
	"South Carolina"	"45"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	13	311788	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	40	300115	13.3
	"South Carolina"	"45"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	12	310402	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	12	289067	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	59	318014	18.6
	"South Carolina"	"45"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	55	277170	19.8
	"South Carolina"	"45"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	13	311194	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	39	299903	13.0
	"South Carolina"	"45"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	21	294247	7.1
	"South Carolina"	"45"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	10	230602	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	15	308342	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	72	323639	22.2
	"South Carolina"	"45"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	22	285064	7.7
	"South Carolina"	"45"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	67	279878	23.9
	"South Carolina"	"45"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	25	301820	8.3
	"South Carolina"	"45"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	11	323896	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	25	300753	8.3
	"South Carolina"	"45"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	10	314303	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	88	329744	26.7
	"South Carolina"	"45"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	13	287870	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	56	282643	19.8
	"South Carolina"	"45"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	26	302943	8.6
	"South Carolina"	"45"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	19	307169	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	14	252549	Unreliable
	"South Carolina"	"45"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	68	333048	20.4
	"South Carolina"	"45"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	72	288281	25.0
	"South Carolina"	"45"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	32	303051	10.6
	"South Carolina"	"45"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	23	312924	7.4
	"South Carolina"	"45"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	11	261004	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	72	336094	21.4
	"South Carolina"	"45"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	12	295454	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	59	291426	20.2
	"South Carolina"	"45"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	30	298771	10.0
	"South Carolina"	"45"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	14	317137	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	61	336796	18.1
	"South Carolina"	"45"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	67	294501	22.8
	"South Carolina"	"45"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	32	295224	10.8
	"South Carolina"	"45"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	17	318755	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	13	323660	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	65	337440	19.3
	"South Carolina"	"45"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	10	302792	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	62	298689	20.8
	"South Carolina"	"45"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	35	291315	12.0
	"South Carolina"	"45"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	23	318283	7.2
	"South Carolina"	"45"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	73	338928	21.5
	"South Carolina"	"45"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	16	305867	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	68	301541	22.6
	"South Carolina"	"45"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	36	291178	12.4
	"South Carolina"	"45"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	26	315525	8.2
	"South Carolina"	"45"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	58	342805	16.9
	"South Carolina"	"45"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	15	309937	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	51	304279	16.8
	"South Carolina"	"45"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	13	302944	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	32	291826	11.0
	"South Carolina"	"45"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	20	314164	6.4
	"South Carolina"	"45"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	17	322250	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	75	341131	22.0
	"South Carolina"	"45"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	75	310624	24.1
	"South Carolina"	"45"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	27	291794	9.3
	"South Carolina"	"45"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	18	313589	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	12	295792	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	90	341502	26.4
	"South Carolina"	"45"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	18	324515	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	103	316950	32.5
	"South Carolina"	"45"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	49	291803	16.8
	"South Carolina"	"45"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	11	336038	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	26	313547	8.3
	"South Carolina"	"45"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	18	301735	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	11	382282	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	76	394375	19.3
	"Tennessee"	"47"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	12	410670	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	69	409663	16.8
	"Tennessee"	"47"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	12	458345	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	44	441235	10.0
	"Tennessee"	"47"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	26	374763	6.9
	"Tennessee"	"47"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	14	250764	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	105	397300	26.4
	"Tennessee"	"47"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	16	406833	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	79	409068	19.3
	"Tennessee"	"47"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	16	459616	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	53	442911	12.0
	"Tennessee"	"47"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	32	384928	8.3
	"Tennessee"	"47"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	10	392919	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	80	405706	19.7
	"Tennessee"	"47"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	15	398965	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	72	401740	17.9
	"Tennessee"	"47"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	14	457301	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	42	441822	9.5
	"Tennessee"	"47"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	10	418913	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	28	400336	7.0
	"Tennessee"	"47"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	15	263636	Unreliable
	"Tennessee"	"47"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	22	396766	5.5
	"Tennessee"	"47"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	90	408243	22.0
	"Tennessee"	"47"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	72	398683	18.1
	"Tennessee"	"47"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	12	452017	Unreliable
	"Tennessee"	"47"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	44	437221	10.1
	"Tennessee"	"47"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	25	403160	6.2
	"Tennessee"	"47"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	12	281358	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	12	400304	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	82	408584	20.1
	"Tennessee"	"47"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	10	397939	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	80	396735	20.2
	"Tennessee"	"47"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	14	447837	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	42	432853	9.7
	"Tennessee"	"47"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	18	408403	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	14	295322	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	69	416121	16.6
	"Tennessee"	"47"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	82	399454	20.5
	"Tennessee"	"47"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	14	444168	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	38	431778	8.8
	"Tennessee"	"47"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	31	414204	7.5
	"Tennessee"	"47"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	14	308185	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	16	407893	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	109	421701	25.8
	"Tennessee"	"47"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	17	403542	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	76	400178	19.0
	"Tennessee"	"47"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	11	443305	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	57	432766	13.2
	"Tennessee"	"47"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	32	421457	7.6
	"Tennessee"	"47"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	19	321581	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	11	188029	Unreliable
	"Tennessee"	"47"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	96	422418	22.7
	"Tennessee"	"47"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	12	408134	Unreliable
	"Tennessee"	"47"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	72	401068	18.0
	"Tennessee"	"47"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	14	446135	Unreliable
	"Tennessee"	"47"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	48	435624	11.0
	"Tennessee"	"47"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	36	429919	8.4
	"Tennessee"	"47"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	12	335870	Unreliable
	"Tennessee"	"47"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	12	416401	Unreliable
	"Tennessee"	"47"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	102	430230	23.7
	"Tennessee"	"47"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	10	409974	Unreliable
	"Tennessee"	"47"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	93	405070	23.0
	"Tennessee"	"47"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	13	445295	Unreliable
	"Tennessee"	"47"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	43	436753	9.8
	"Tennessee"	"47"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	28	436609	6.4
	"Tennessee"	"47"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	15	347067	Unreliable
	"Tennessee"	"47"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	11	420840	Unreliable
	"Tennessee"	"47"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	84	429772	19.5
	"Tennessee"	"47"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	16	412204	Unreliable
	"Tennessee"	"47"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	93	404061	23.0
	"Tennessee"	"47"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	47	433140	10.9
	"Tennessee"	"47"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	39	443884	8.8
	"Tennessee"	"47"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	16	356522	Unreliable
	"Tennessee"	"47"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	15	424893	Unreliable
	"Tennessee"	"47"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	93	434798	21.4
	"Tennessee"	"47"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	84	407326	20.6
	"Tennessee"	"47"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	14	435522	Unreliable
	"Tennessee"	"47"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	48	427348	11.2
	"Tennessee"	"47"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	40	448057	8.9
	"Tennessee"	"47"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	22	367445	6.0
	"Tennessee"	"47"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	69	435907	15.8
	"Tennessee"	"47"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	10	415471	Unreliable
	"Tennessee"	"47"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	74	408526	18.1
	"Tennessee"	"47"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	12	431356	Unreliable
	"Tennessee"	"47"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	35	422774	8.3
	"Tennessee"	"47"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	27	450369	6.0
	"Tennessee"	"47"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	24	376645	6.4
	"Tennessee"	"47"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	12	428996	Unreliable
	"Tennessee"	"47"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	81	439353	18.4
	"Tennessee"	"47"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	71	413413	17.2
	"Tennessee"	"47"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	16	426259	Unreliable
	"Tennessee"	"47"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	41	417682	9.8
	"Tennessee"	"47"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	11	472892	Unreliable
	"Tennessee"	"47"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	29	448333	6.5
	"Tennessee"	"47"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	19	390788	Unreliable
	"Tennessee"	"47"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	13	432176	Unreliable
	"Tennessee"	"47"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	101	444440	22.7
	"Tennessee"	"47"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	13	425942	Unreliable
	"Tennessee"	"47"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	85	418124	20.3
	"Tennessee"	"47"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	10	425238	Unreliable
	"Tennessee"	"47"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	40	416677	9.6
	"Tennessee"	"47"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	20	443877	4.5
	"Tennessee"	"47"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	20	392459	5.1
	"Tennessee"	"47"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	10	434096	Unreliable
	"Tennessee"	"47"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	86	446983	19.2
	"Tennessee"	"47"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	12	427763	Unreliable
	"Tennessee"	"47"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	83	418609	19.8
	"Tennessee"	"47"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	15	425341	Unreliable
	"Tennessee"	"47"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	34	416135	8.2
	"Tennessee"	"47"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	24	439797	5.5
	"Tennessee"	"47"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	13	396342	Unreliable
	"Tennessee"	"47"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	10	436129	Unreliable
	"Tennessee"	"47"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	107	449806	23.8
	"Tennessee"	"47"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	11	433879	Unreliable
	"Tennessee"	"47"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	68	424446	16.0
	"Tennessee"	"47"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	10	425668	Unreliable
	"Tennessee"	"47"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	44	414480	10.6
	"Tennessee"	"47"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	26	437653	5.9
	"Tennessee"	"47"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	15	400817	Unreliable
	"Tennessee"	"47"	"2015"	"2015"	"15-24 years"	"15-24"	"Female"	"F"	10	434595	Unreliable
	"Tennessee"	"47"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	101	449602	22.5
	"Tennessee"	"47"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	18	440523	Unreliable
	"Tennessee"	"47"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	83	431710	19.2
	"Tennessee"	"47"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	14	424572	Unreliable
	"Tennessee"	"47"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	48	412670	11.6
	"Tennessee"	"47"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	12	457757	Unreliable
	"Tennessee"	"47"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	33	437153	7.5
	"Tennessee"	"47"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	15	406835	Unreliable
	"Texas"	"48"	"1999"	"1999"	"5-14 years"	"5-14"	"Male"	"M"	16	1662367	Unreliable
	"Texas"	"48"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	40	1506817	2.7
	"Texas"	"48"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	220	1611727	13.6
	"Texas"	"48"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	19	1545178	Unreliable
	"Texas"	"48"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	196	1596709	12.3
	"Texas"	"48"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	37	1644244	2.3
	"Texas"	"48"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	118	1656972	7.1
	"Texas"	"48"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	21	1276664	1.6
	"Texas"	"48"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	64	1244195	5.1
	"Texas"	"48"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	24	750046	3.2
	"Texas"	"48"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	11	512505	Unreliable
	"Texas"	"48"	"2000"	"2000"	"5-14 years"	"5-14"	"Male"	"M"	11	1679485	Unreliable
	"Texas"	"48"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	38	1533375	2.5
	"Texas"	"48"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	223	1642261	13.6
	"Texas"	"48"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	37	1553067	2.4
	"Texas"	"48"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	206	1609016	12.8
	"Texas"	"48"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	31	1653634	1.9
	"Texas"	"48"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	120	1668604	7.2
	"Texas"	"48"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	20	1321319	1.5
	"Texas"	"48"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	61	1289818	4.7
